,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
81251,1642 Dupont Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",9rdkkaK68TpTt0TQC5w7Qw,"Coffee & Tea, Food, Restaurants, Cafes",Toronto,"{'Monday': '8:0-17:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-17:0'}",1,43.6648685224,-79.4557559609,Wallace Espresso,The Junction,M6P 3T2,6,4.0,ON
81296,368 King Street E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",ETQ6DUFHZXMwfv8EqEdImQ,"Coffee & Tea, Food",Toronto,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,43.6536564,-79.3618917,Tandem Coffee,Corktown,M5A 1K9,86,4.5,ON
81405,3250 Midland Avenue,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1'}",kT7H1j57NW5YNLuWHPUAUg,"Coffee & Tea, Food, Desserts",Toronto,,0,43.8045846452,-79.2875344679,85 C Sugar Time,Milliken,M1V,3,1.5,ON
81424,"K9 Gerrard's Square, 1000 Gerrard Street E","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",yQY2AVm-EcpKIt4m7XT5dQ,"Juice Bars & Smoothies, Coffee & Tea, Food, Tea Rooms",Toronto,,1,43.6688041,-79.3389132,Real Fruit Bubble Tea,Leslieville,M4M 1Z3,4,2.5,ON
81632,2210 Bloor St W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",OAR-e_6VPGAxwWnsDNtdDw,"Food, Coffee & Tea",Toronto,,1,43.6513959,-79.4759902,Starbucks,Bloor-West Village,M6S 1N4,7,3.5,ON
81810,145 King Street  W,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': 'free'}",sSmb-PPc44a5lYQ8u2c--g,"Coffee & Tea, Food, Bakeries, Donuts",Toronto,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",1,43.6474734,-79.3839517,Tim Horton's,Financial District,M5H 1J8,6,2.5,ON
81864,35 Bathurst Street,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",aEnoF_79jQE83s-I756n8w,"Food, Cafes, Bakeries, Restaurants, Coffee & Tea",Toronto,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-17:0'}",1,43.6420702219,-79.4016913069,Thor Espresso Bar,,M5V 2P2,79,4.0,ON
81895,388 College Street,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HappyHour': 'False', 'HasTV': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",G12kABl0tfK4ylgj8XF06w,"Cafes, Breakfast & Brunch, Nightlife, Bars, Cocktail Bars, Coffee & Tea, Restaurants, Food",Toronto,"{'Monday': '7:30-23:0', 'Tuesday': '7:30-23:0', 'Wednesday': '7:30-23:0', 'Thursday': '7:30-2:0', 'Friday': '7:30-2:0', 'Saturday': '8:30-2:0', 'Sunday': '8:30-19:0'}",1,43.6570499,-79.4055143,Voodoo Child,,M5T 1S7,123,4.0,ON
81944,2340 Bloor Street W,"{'Alcohol': 'none', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",lZ2Ubtb6MHiZCCz1P0yAEQ,"Restaurants, Coffee & Tea, Juice Bars & Smoothies, Burmese, Sandwiches, Food",Toronto,"{'Monday': '6:30-21:0', 'Tuesday': '6:30-21:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-21:0', 'Friday': '6:30-21:0', 'Saturday': '6:30-21:0', 'Sunday': '7:0-21:0'}",1,43.6504203,-79.4809554,The Second Cup,Bloor-West Village,M6S 1P3,7,3.0,ON
82287,388 College St,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",CPBbk7rUr5HHX7lmpo8W-A,"Food, Coffee & Tea",Toronto,,0,43.6570208,-79.4055485,The Bean,,M5T 1S7,10,3.5,ON
82427,300 Front Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",7auFVFuiNAXDSnmEITHFrQ,"Food, Coffee & Tea",Toronto,"{'Monday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '6:0-23:0'}",1,43.6439962481,-79.3888757005,Starbucks,Entertainment District,M5V 0E9,7,4.0,ON
82445,132 Front Street E,"{'Alcohol': 'none', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",-yD0mm71HtZZDE9meI9FqA,"Coffee & Tea, Food",Toronto,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",0,43.6502432,-79.3696067,Starbucks,Corktown,M5A 1E3,8,3.5,ON
82511,60 Bathurst Street,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'WiFi': 'free'}",1IbBnyIilvIMRDJBtVOPOg,"Asian Fusion, Breakfast & Brunch, Restaurants, Sandwiches, Bars, Food, Cocktail Bars, Coffee & Tea, Nightlife",Toronto,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '10:0-15:0'}",1,43.642307,-79.4025206,Bar Sixty,Niagara,M5V 2P4,7,4.0,ON
82682,"155 Wellington Street W, Suite 137","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",kmF4ghAzgUNlKj0qifeSRw,"Coffee & Tea, Food",Toronto,"{'Monday': '5:30-21:0', 'Tuesday': '5:30-21:0', 'Wednesday': '5:30-21:0', 'Thursday': '5:30-21:0', 'Friday': '5:30-21:0', 'Saturday': '7:30-20:0', 'Sunday': '7:30-20:0'}",1,43.6458894,-79.3857904,Starbucks,Entertainment District,M5V 3H6,5,3.0,ON
82790,155 University Avenue,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",AkCnyE82v7Bmt4lxSgOY-A,"Coffee & Tea, Food",Toronto,,0,43.648559,-79.3848339,Starbucks,Financial District,M5H 3B7,3,4.5,ON
82951,25 The West Mall,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}",DHe0YGHkWhHk5XyIU7UosA,"Coffee & Tea, Specialty Food, Bakeries, Food",Toronto,,1,43.611813,-79.5570634,The Danish Pastry House,Etobicoke,M9C 1B8,10,4.0,ON
82972,3467 Yonge Street,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",1nPGvKJ8pjXZEEX6QUB7Dg,"Coffee & Tea, Desserts, Bakeries, Food",Toronto,"{'Monday': '8:30-18:30', 'Tuesday': '8:30-18:30', 'Wednesday': '8:30-18:30', 'Thursday': '8:30-18:30', 'Friday': '8:30-18:30', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",0,43.7341896,-79.4042932,Ten Drops,,M4N 2N3,9,4.5,ON
83356,221 Sorauren Avenue,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2'}",8gPvDLHY6D7NjJxpikUc6Q,"Food, Coffee & Tea",Toronto,"{'Monday': '6:30-15:30', 'Tuesday': '6:30-15:30', 'Wednesday': '6:30-15:30', 'Thursday': '6:30-15:30', 'Friday': '6:30-15:30', 'Saturday': '9:0-15:30', 'Sunday': '9:0-15:30'}",0,43.6463476,-79.4432764,Balluchon,Roncesvalles,M6R 2G1,17,4.0,ON
83617,131 Avenue Road,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",tMzxYl_H6yigMNZPp2yuKg,"Food, Coffee & Tea",Toronto,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-18:0'}",0,43.6737858,-79.3958557,Seven Grams,Yorkville,M5R 2H7,68,4.0,ON
83856,270 Browns Line,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",am4hFy_A4FYe4QzDqk--2g,"Venues & Event Spaces, Cuban, Food, Coffee & Tea, Restaurants, Tapas Bars, Cafes, Sandwiches, Event Planning & Services",Toronto,"{'Wednesday': '12:0-17:0', 'Thursday': '12:0-20:0', 'Friday': '12:30-1:0', 'Saturday': '12:30-2:0', 'Sunday': '12:30-18:0'}",0,43.5986949,-79.5441313,Havana Style,Etobicoke,W8M 3T5,20,4.0,ON
83860,1026 Queen Street E,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",IFXCLHrvjOOcu11Y46_mlQ,"Coffee & Tea, Desserts, Food, Ice Cream & Frozen Yogurt",Toronto,,0,43.6615696,-79.3385016,Milky Way Ice Cream,Leslieville,M4M 1K4,8,4.0,ON
83926,171 E Liberty Street,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",IadqIdtCMWk-MHvnZEgydw,"Food, Coffee & Tea, Donuts",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.6379732969,-79.4185576603,Tim Hortons,Liberty Village,M6K 3E7,12,3.5,ON
84216,729 Queen Street E,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",KYPgJdH0KwBIxCcoz_K08Q,"Restaurants, Food, Coffee & Tea, Bakeries, Breakfast & Brunch",Toronto,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",1,43.65903,-79.3490679,Sugar Loaf,Riverdale,M4M 1H1,41,4.0,ON
84364,1208 Yonge Street,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'False', 'HasTV': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WiFi': 'free'}",hm0y7QxT-UUmQcF074qV0g,"Food, Wine Bars, Nightlife, Restaurants, Cafes, Bars, Coffee & Tea",Toronto,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-2:0', 'Saturday': '8:0-2:0', 'Sunday': '8:0-20:0'}",1,43.6817331,-79.3914824,Boxcar Social,Summer Hill,M4T 1W1,123,4.0,ON
84557,368 Queen Street E,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",9xTx4vWlL2kkhUqNE4QaaQ,"Food, Coffee & Tea, Restaurants, Ethiopian",Toronto,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}",0,43.6559016,-79.3637686,Keeffaa Coffee,Corktown,M5A 1T1,57,4.5,ON
84613,3077 Dundas Street W,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",w3ckOUmuwo3uVAVepugaqA,"Food, Coffee & Tea",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:30-22:0', 'Sunday': '7:0-21:30'}",1,43.6653464,-79.4718833,Starbucks,The Junction,M6P 1Z7,25,3.5,ON
84731,"Sherway Gardens, 25 The West Mall","{'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",B5wi-qHvWEprkPn8PAsBGw,"Food, Coffee & Tea",Toronto,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-21:0', 'Sunday': '11:0-18:0'}",1,43.6117919,-79.5570722,Nespresso Boutique,Etobicoke,M9C 1B8,5,3.5,ON
84747,"St. Lawrence Market, 79 Front St E","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",JIBDp9euucs1FWfwTXwr5A,"Coffee & Tea, Food",Toronto,,0,43.6561238,-79.379333,Lettieri,Downtown Core,M5B 1B8,4,3.5,ON
84759,256 Beresford Avenue,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",vODSiLvcSe082IsuAKXcqw,"Food, Coffee & Tea",Toronto,"{'Monday': '7:30-23:0', 'Tuesday': '7:30-23:0', 'Wednesday': '7:30-23:0', 'Thursday': '7:30-23:0', 'Friday': '7:30-23:0', 'Saturday': '8:0-0:0', 'Sunday': '9:30-23:0'}",1,43.6512942,-79.4778305,Zaza Espresso Bar,Bloor-West Village,M6S 1N6,12,4.0,ON
84776,2111 Dundas Street W,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",4DZDHEJcNHU-L5-r43AaOA,"Coffee & Tea, Specialty Food, Cafes, Food, Restaurants",Toronto,"{'Monday': '9:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",0,43.6524543,-79.4490649,Coffee Crate,Roncesvalles,M6R 1X1,3,5.0,ON
84813,29 Bellair Street,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",t7m7E8foZvMHu6y7WDzhcw,"Restaurants, Cafes, Food, Coffee Roasteries",Toronto,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '8:0-23:0'}",1,43.6709363964,-79.3910812517,Coco Espresso Bar,Yorkville,M5R 2C8,4,4.0,ON
