,average_stars,elite,name,review_count,useful,user_id,yelping_since
12072,3.58,"2018, 2017, 2016, 2015",Claudia,193,149,Hk7n0zKhcrRwkvqgb_MQ3Q,2014-11-15
12339,3.8200000000000003,"2017, 2014, 2016, 2015, 2018",Fox,6321,46800,Hi10sGSZNxQH3NLyWSZ1oA,2009-05-26
12722,3.93,None,Cynthia Eunyoung,15,5,VEEISCLv-w-7NDPY2S2zrA,2016-12-26
12850,4.75,None,Starr,4,0,AYmIOhBnlzgLkQR9t5y8qw,2017-04-15
13333,3.63,None,Celeste,16,1,YJRgSRfxNpMbuOKshMAaMw,2016-11-21
13451,4.1,"2018, 2017",Marc,55,9,LGVSbsluzdxwbyiWUh2nAA,2010-11-21
13503,3.9699999999999998,"2011, 2010, 2014, 2013, 2017, 2012, 2016, 2015",Epicurean,367,342,HuuYi9MEerQKGFaiQhgEqw,2009-05-26
13939,3.47,None,Jasmine,15,0,yh9Z9SiS7byk5VlLwbDxdQ,2016-07-27
14053,3.85,None,Andy,75,0,PHQ1uBpt3MLlDl3jzEs4QA,2010-12-07
14154,4.0,None,Anna,9,47,gtDA8blapUh2X3xHziesrQ,2016-01-13
14313,3.8200000000000003,"2014, 2015, 2010, 2011, 2017, 2008, 2016, 2013, 2009, 2018",Jenna,1343,14332,kxj7TPtJY2zbEjGV0PYfAA,2008-08-04
14348,5.0,None,Marylou,1,0,N5q_ODVGhLVAfY05Xg7zIA,2017-02-10
14812,3.81,"2016, 2017, 2018, 2015",Eula,111,65,5NRNC_gGP9oqO0QX7YkPtA,2012-05-12
14957,4.0,"2014, 2016, 2018, 2017, 2015",Jackie,232,81,4D6LLuJfao_eHGA6XZR-bA,2011-09-17
15065,3.83,"2018, 2016, 2017",Pauline,36,1,uxVf6wVMZ-vm-PVoocU0LA,2016-06-09
15131,4.05,"2018, 2017, 2015, 2016",Janey,135,18,1nTGhcG7qqL4qNR8pBwc3w,2014-10-29
15176,3.39,None,Aalia,39,13,1rq2M-lW7HUq0vgd0FCBoA,2013-01-27
15367,3.83,None,Mark,12,0,WGL6p9sYvScU8NP2dv1qBA,2012-11-12
15570,3.47,"2018, 2016, 2017",Eunice,165,0,4hiLotPELiIRugUtWC9L6A,2011-08-09
15703,1.0,None,Arthur,1,0,_Qv480ANEZP903Oa6SWklA,2010-11-20
15973,3.89,None,Robert,35,10,czP6QoDmsXaNLNLfzN_eng,2017-08-25
15993,4.5,None,Thu Phuongzillah,8,0,_3U0huUIH4aliTub6A18QA,2017-02-20
16247,2.0,None,Daniel,1,0,zwG0FSGC5KoXQi40X1IAgw,2017-02-06
16337,3.65,"2016, 2017, 2018",Milly,60,44,vbvGTfxCNPU0Owja1h-_MQ,2010-12-16
16408,3.67,None,Cindy,6,1,csDAjdXgzAokraf2qrWSmA,2017-03-16
16578,3.5,None,Vatsal,28,14,FSH3nUYSmSGq2Z2t4iofSA,2012-11-03
16753,4.17,None,Isabel,4,0,giI5pZBxuNelw7eCazuZjg,2016-05-31
16995,3.96,"2016, 2014, 2017, 2015, 2013",Kris,219,246,GqLTKz0YsSkX-DTc9oHrBg,2011-10-19
17066,3.45,"2018, 2017, 2016",Meng,179,1,swx0FJkZWb6nVP58ZsMl7w,2015-02-06
17100,3.8200000000000003,"2016, 2018, 2017, 2014, 2015",Gwen,107,69,qxuJk8rRr2Fm7OphnzOkoQ,2013-10-27
17183,3.32,"2017, 2018",Patrick,58,9,6xIxZcykP72DwgX_Z3LBtg,2014-06-17
17264,1.0,None,Krista,2,0,DjQcI3f5-AI4XunssW3grg,2016-11-13
17631,3.56,None,Karen,9,0,AbsI5G153pg-wJFU1E1U3A,2014-02-25
17774,3.98,None,Marina,46,10,vsXnwExWjBtmcUwhwh7f4w,2012-11-17
17998,3.75,"2016, 2017, 2018, 2014, 2015",Tammy,1336,14,cKTA-iJbfrioKWFiDreghw,2012-10-28
18316,3.42,"2017, 2018",Josh,84,3,Parw_RVd-YyRorXjUNHaRw,2013-11-17
18340,2.33,None,Peggy,3,0,wHk2dy-C94IJM0wRziUPHQ,2016-02-10
18739,3.0,None,Ann,7,2,E8CXk0w-k89wgGWQK1v_MA,2013-04-23
18765,3.18,None,Colin,272,0,FN2uynNsOBFnblsxrS2LGA,2014-10-25
18972,2.33,None,Joy,8,3,l-vvd1rAiKLZywbEynUj6A,2013-04-01
19258,2.79,"2016, 2015, 2012, 2017, 2013",Mishelle,148,19,A9PzIlg1jlezCcpuN9V8UQ,2011-01-09
19313,3.46,None,Tina,60,1,w60EUG_C6iDM5Xd2J-a0Ag,2014-03-13
19934,4.02,None,Joanne,52,1,h69CQvbyAD7JVOc5VPz0_g,2015-09-09
20310,4.0,None,Lynn,2,1,4tQLPZbJo44ZxIAzYxEcYA,2016-06-01
20342,3.88,"2018, 2017",Jess,76,50,ZhfC1izXG4YY7gkqyAzGOg,2016-10-31
20516,3.7800000000000002,"2017, 2018",Tiffany,67,290,vF1ELcKuNKKQ1KvoolmBwA,2017-02-08
20622,3.63,"2017, 2016, 2018",Cathy,62,0,rYAv-1PLU05UGKXWOMee3w,2013-01-20
21020,2.0,None,Kevin,3,0,kPsj4kShaEcqtdkiOkBcww,2016-02-03
21540,4.57,None,Andres,7,3,Gcx0g_QZ7jqzNkq5djx1oQ,2015-01-31
21789,4.2,None,Jennifer,10,2,GiJWhdFy3Rj85_XWKi0RyQ,2013-11-11
22109,4.0,None,Angelina,7,0,NuafNsklEWSRrBT3kkiPiQ,2013-07-17
22200,3.0,None,Simon,3,1,xDxKaPeAaEltQP9r8nTBiw,2015-11-14
22277,4.13,None,Mariya,8,1,KM73gV6PFEdAaXckvmmg0Q,2017-05-21
22434,3.88,None,Nan,23,9,I_fsyklpXnH-BpezbJENUg,2013-05-26
22592,3.91,"2014, 2012, 2017, 2015, 2016, 2013",David,310,17,fEElH8y0NX6ekcjpDnEeAQ,2012-09-12
22703,4.15,"2014, 2017, 2015, 2018, 2016",Brittany,570,17,XNbrAATnVNAg1eTjMjn-pA,2012-01-09
22876,3.76,2013,Alison,83,16,_CnDlxxW2I0He_dhxYKyIQ,2013-02-06
23531,4.11,None,Kat,9,4,iiWBFht6tdsmS1XkklbyGg,2015-07-24
24086,3.7,None,Nathan,52,0,JxMef_pVV_X6s076zbW1OA,2011-12-26
24122,3.0,None,Caroline,5,14,ApC-dbCQB5FiW5bNdfYPmw,2013-05-15
24170,2.95,None,Michael,18,8,nrMf8oyMCoPTsibc8PopDg,2014-03-20
24271,2.0,None,Tiffany,3,0,mfFEfV8YQJjbSfeK6AgQNA,2017-04-30
24384,4.67,None,Thiviya,3,0,hQtQ0raC1kPsodIVulRLJA,2017-02-03
24503,4.07,"2017, 2018",Cheska,64,5,tbNXzrBqG6WTnKZK66WjXQ,2016-12-27
24584,3.93,2018,Lisa,42,4,G-Z7ZsmPH-uX4zQ7MbbN3g,2016-12-31
25316,3.13,None,Harpreet,22,1,P9bLAasK3nWMLSxxF9nLLQ,2014-08-21
25470,4.38,None,Kristi,13,0,0P4nTwtyA4atLyEY2ySdBQ,2016-02-27
26083,2.0,None,Irfan,1,0,rcXj28qH9OAwiyxQY5J8jA,2017-08-25
26633,4.21,None,R,15,0,ndJ72yfok-h6Dyd8X9lX6g,2013-07-17
27065,3.0,None,Dina,7,2,XUH3CPSRhWw6jlNU5nCQHA,2015-08-16
27786,3.64,"2018, 2017",Rudy,97,16,OIVAJo8QryN-bJOjOvxkVQ,2012-01-21
27856,4.13,2017,Ivy,80,7,3AmCnDklEKOO3ERIrGFB4Q,2011-05-24
28064,3.63,"2016, 2017",EJ,76,1,Kjh1SBVHyjM-CzN_A5c6kQ,2013-12-29
28396,5.0,None,Tina,2,0,sjWjnvcaIkB0U8GzjTPG3Q,2016-07-09
28433,2.62,None,Kevan,49,29,GFtn06TL7KcxUMdRHHql-A,2011-08-07
28494,3.71,"2017, 2016",Cindy,57,0,43vDitQVuByP6eN6UaGI4g,2016-05-19
28740,4.5,None,Andrea,2,0,UaCF-CzGoEF7FW-T-wFHqQ,2016-01-23
28950,4.09,"2017, 2018",Amy,99,63,U3JxaX3TySooO7JHndcnHQ,2011-09-09
28971,4.57,None,SooRo,56,1,q9wT_US7EpQUa8e3eClPeg,2015-03-23
28994,3.52,"2016, 2017, 2018",Amy,119,43,550PQtrBHqSUjafvzVzEsQ,2015-02-01
29080,3.86,"2017, 2016, 2018",Katie,196,46,SAdffUxscHOEygtbQqREIA,2015-12-21
29150,4.25,None,Diana,4,0,hS4rPwUSRfSjcG3A9XbFyA,2016-07-16
29386,4.0,None,Ana,2,37,zZDvXTj6ROk-Za9oXziSiQ,2016-03-12
29642,4.06,"2015, 2016",Diana,83,5,fSYQ_oQ0wNGk2nMJLvNZJA,2014-05-06
30611,4.1,None,Omni,10,0,v1lq821nouUUQCMDiI44hQ,2012-11-14
30691,3.65,"2017, 2018, 2016",Jazz,92,16,JOows8IozzDDi64jqgwsTg,2012-02-28
30797,4.4,None,Laur,5,1,ZUa1R1scRiGeiFlk9AS8rg,2015-08-26
31250,2.5,None,Linda,12,6,_wDixFulrDwcDlW_-YViOA,2015-11-07
31351,4.22,None,Kinar,9,0,0-YJFX9bYqvINXTs2rZ9wA,2017-04-20
31409,4.62,"2018, 2017",Corina,66,13,ZxV0GKK5L_MIE8qWD-b21w,2011-10-11
31774,3.6,"2017, 2015, 2013, 2018, 2016, 2014",Jason,197,39,imPfhpAk61DqSW6K47D4QQ,2011-11-18
31935,1.5,None,Adrian,6,6,VShfVnyOQxVkfDIC7NEA6Q,2013-06-08
31962,3.35,None,Lex,119,85,zFnKCjSDTrvMquk2YtmXOw,2012-07-30
32029,3.41,"2016, 2018, 2017",Chiqui,53,25,P8oZSufLPksOc7KoKGb1Vw,2014-03-17
32220,5.0,None,Ian,3,0,KwR2o-Fx_p5gP7Zgcq05hA,2015-06-21
33239,3.29,None,Tiff,20,9,vivQZWy45qQ3D3HqVgXelw,2017-07-23
33684,3.31,"2017, 2018, 2016",Roger,113,1,XOGr0PWBsD1q2RgteHdUEQ,2011-07-07
33771,3.45,None,Maggie,67,25,214EGtyc7nPksGohJxdgkA,2009-08-11
33920,3.79,"2015, 2016, 2017, 2018",Cisi,175,414,fZ7fLMqArGTemvXPH9H3FA,2010-07-04
34743,2.91,None,Priya,21,6,wkRDnB2fPRzAZms5IyTNBA,2017-04-19
35232,2.8200000000000003,"2017, 2016",Ron,36,3,RU1sn0X5YE6ir04Bp-hWPA,2014-02-08
35419,3.46,"2015, 2014",D,118,60,vy-hvYeOHFYxt0G7U62_gA,2012-04-15
35552,5.0,None,Jimmy,2,0,i6DzcLbsAp1MjDRpUBDp5g,2015-04-13
35641,2.25,None,James,3,0,KpyvnIUHIKNvOQGPXUBNpA,2016-03-07
35834,3.67,None,Phil,66,7,CQegiPsR78frsX02RBIyWA,2013-11-15
36477,3.06,None,Anthony,60,19,lqMLVVrwJ0WYuZ5V76rVgw,2012-03-12
36503,3.92,"2015, 2014, 2016, 2017",Russell,123,220,8d3sjUvNdekV0BJfxgjQmw,2013-11-20
36526,3.36,"2018, 2015, 2017, 2016, 2014",Amy,530,288,JesJ-LaNfr3pKhL7gWhDrw,2013-06-03
36718,4.0,None,Vicki,13,1,OC8tMYyKu-xr89xLatB2sA,2016-06-29
37927,3.62,None,Warren,45,3,IQOtaoMh3aungfRcNIYtLw,2013-05-27
38071,3.91,"2016, 2018, 2017, 2015, 2014",Jannies,429,2271,7hAhYoMPjHnxKCz6MQ95Bg,2011-03-25
38392,3.84,"2017, 2018",Susan,51,18,Bz9UQx2Q8_c_6Ynsc0WHiA,2013-11-04
38510,2.7199999999999998,None,Neil,72,9,9EJPUru7ORXoCFF033zP7w,2016-08-01
38588,3.7,None,Amanda,33,368,JbEKMFbRjUJ2VCbiqyaO1Q,2013-10-07
38635,3.59,"2017, 2018",Emily,76,28,mM9wn_u6-kx0Q92nHuWt7w,2017-03-06
38640,3.38,"2018, 2017, 2016",Eric,286,113,tU94-C1zpBsfGFvpsJJr2w,2015-11-08
39009,4.74,None,Osvaldo,18,0,dNp4Q0U1BIV2A5Yn-1p7JQ,2013-02-18
39576,3.2800000000000002,None,Christian,27,13,_o_HyLy_CqFeQOXO-IJYNw,2011-02-04
39596,3.5,None,Jim,11,5,5hlFn45DWpy5ngVvCV3Fyw,2009-11-03
39737,4.2,"2018, 2017, 2016",Danny,320,6,aX6_Pf3njB-H3FrqgnNJ2g,2015-06-30
39752,3.95,"2018, 2017",Selina,60,11,VmLgwBL0WES_efM1Lok_1A,2016-01-16
39755,4.18,"2016, 2017, 2018",Pramita,139,10,qntY0ozRmYOzaIaDDyc_6Q,2014-07-31
39777,3.81,None,D,27,4,ryqUSQkoXMG2x2YnBYXh_A,2012-11-17
40246,3.44,None,Imad,16,1,XTnkKi6V_gab6khPTiewDQ,2014-02-04
40561,2.93,None,Mandi,39,45,NWSX_JDkKNnEa1DQ7lgXcw,2014-08-24
40585,3.75,None,Alex,12,0,uBDW1QGZoj9gJsuezYNC0Q,2014-12-29
40660,3.62,"2015, 2018, 2017, 2016",Danthanh,130,18,HBBv6M03xLEGmM-HYztQUg,2011-12-25
41229,4.29,"2018, 2017",Jacqueline,89,3,IpE_BSBMUl55FJfsi7-tuQ,2011-06-07
41607,3.87,"2017, 2016, 2018",Sarah,354,102,Nq6e5N8bjgD9B46O4va_zA,2015-01-05
41800,1.0,None,Steven,1,1,-Hnp43xvBGnCpuiA0ix3mQ,2013-10-15
42034,4.0,None,Aut,3,1,SL0PLHUntViEuK9T5F3WXg,2017-08-17
42213,2.19,None,Jen,24,47,IeV-76-bMPdAbitor1ydyQ,2013-09-18
42350,3.6,None,Elizabeth,39,11,E8ao8HFje-v244OAHol1Jw,2017-02-03
42406,3.98,"2013, 2015, 2014",Cassie,46,2,DXn3F6qSvw7O1tgN_3fDlg,2012-12-03
42917,4.13,"2018, 2015, 2016, 2014, 2017",Mel,183,146,OejvblyU58KB3NxIT3qMpA,2012-08-30
43589,3.25,None,Tara,47,13,2HJmi6F677fLLoX5EBbR2g,2011-03-01
43738,3.5700000000000003,None,Jake,7,6,7cYYF1gU_SOVpgx6wjo6FQ,2017-05-22
43765,4.23,"2017, 2018",Rodney,40,58,YRKuWYplU5_diiRMmRSkyw,2012-08-25
44442,4.26,None,Mouna,23,7,5RK4NB1_28QDelYRllcnsQ,2016-08-12
44466,5.0,None,Marion,1,0,mKSgP5Km4tV6NoAkJXGXXw,2016-07-14
45107,3.47,None,Brian,15,1,z2e5Fe0uFD1x9y6glCN0zw,2015-06-13
45500,4.12,None,Mitchell,16,0,o_sU6ptQoFb3oYDHZkD_eQ,2015-03-14
45616,5.0,None,Olya,4,0,fxqatfHtYp_tt0qLIOIRMw,2017-02-23
45692,3.71,None,Ebonee,7,2,GrpFGX2oreE4zWyFkXTbyw,2016-02-25
45755,4.84,None,Alessandra,62,1,9b57lW8la5w3-kjAiUSnPQ,2014-12-10
46639,4.0,None,Rob,28,4,iloYf0yq9TQhuJI0mHZxKw,2015-05-06
46777,3.67,None,S,3,0,x9fEJoW9BA_2JEhplsJPZQ,2013-02-12
46865,3.23,None,Mugendd,74,12,z0zlvlrYJSAvjsNAfSQpGQ,2015-09-25
47383,2.67,None,Samantha,6,7,apEQu8u0ZgLW65O-dQHVog,2013-06-12
50177,3.55,None,Skye,19,0,MP-ZYfUWpc1pw3YgloTliQ,2013-09-04
50478,5.0,None,Harp,2,0,SdbNTUqY_PeWezSxOjjOFw,2016-01-10
50606,2.0,None,Rusty,8,0,9lAOtGyziq1dGfts5fYeWA,2013-11-25
51166,2.33,None,Salah,2,0,1MyJbzMkQHbSNubOEOpmnA,2015-05-14
51369,2.5,None,B,4,0,CXZdnzNnUhJtPN0ktLhWtw,2015-09-24
51893,3.23,None,Mary,13,0,FZv5SH_-b-VFQIhscaWRXg,2011-09-15
53240,3.94,None,A,18,0,chQGOGeXRciXRjzbiiWcjQ,2017-09-09
53599,3.73,None,Sean,11,2,NMmkJLhhBKdpXTkvXLfkQQ,2016-02-28
55453,3.67,None,Susie,3,0,2kld1VrKGg-j57QXxg9A3w,2016-08-07
55715,4.75,None,Manal,4,2,_fbD0gINFmi3pfUB-G6dew,2013-09-23
56363,4.2,None,Monica,14,0,6Nao9bWQznhkpkfT0Lo--A,2014-03-12
56507,2.49,None,Cam,72,401,7Qql1MZQREE5dXY_ekU4Uw,2013-03-19
56932,3.51,None,Jack,77,0,8onuIirziNOP5Jl3JXappA,2010-10-10
57137,2.93,None,E,14,5,3wBJ09c2-VdjtB3RJHc0vw,2013-09-01
57437,4.0,None,Shoaa,2,0,fAPgb-fCm0ZdzGdguWJBxg,2015-07-01
57598,4.5,None,Elyse,14,4,WILbv43UA8ygPn2FBVeiLg,2017-08-15
58466,1.0,None,Cece,1,0,3lfGFjyjbZ40oO_ABjH5-w,2017-07-07
58834,2.38,None,I,8,3,Ngp2JLM1IgStcTu-Z-0GhA,2016-04-23
59032,4.55,None,Paul,10,0,EkvbNFT1SLHF_QqO08QCOA,2016-12-08
59166,4.52,None,T,31,5,C6UFJHLVmlsO94-gbRq2VQ,2014-09-08
59201,3.8200000000000003,None,Farah,21,2,7Ajf8T6RlQCrv1TU0iQOnw,2014-09-17
59281,2.33,None,Ashley,2,3,Is_8dfvTHllI3ccbPWAdKQ,2017-01-28
59569,3.89,None,Sun,19,0,mTKYctU-54iFL6pfga9Pag,2017-09-18
59807,2.67,None,Kim,3,7,PeWlAvXunz5dsrPNd8yoaA,2017-07-24
60022,2.5700000000000003,None,Alexander,7,0,RzKxpU15_Xgq8eMcvBVPrg,2016-02-02
60665,4.0,None,Brittany,21,0,XqeycxNoX3uQOyM6d3tXXg,2017-11-18
60772,5.0,None,Natasha,2,2,ozBRfkstgF0zZUDXlAxihw,2014-05-10
60895,3.8,None,Vanessa,19,0,xH13VMBISqgjUkOD4T_cZA,2017-05-14
60923,3.42,None,David,45,0,QbjryxoBD9wfzFpmvgubTw,2017-08-13
61240,3.5300000000000002,None,Jkat,15,4,rCAwEvcZmDq27am8nL0eCA,2013-05-02
61374,2.94,None,Ana,23,49,c0XDBAMgUOaFlVi9abojtQ,2017-10-13
61490,5.0,None,Elise,3,0,YgZBZLpmy3OMKkpsSP9DjA,2013-10-17
61621,4.06,"2017, 2018, 2015, 2013, 2014, 2016",Cristina,291,547,YEh-eqDDP-5kP-jyG4XSrw,2012-07-01
61697,5.0,None,Daria,1,0,Bf97UMzrjw_GWawTS2FBCQ,2016-01-21
62322,2.0,None,Aizhan,4,0,oweLzZ2Fg7BdKdDPTyoX9g,2016-12-28
62418,4.26,"2017, 2016",Sherry,50,3,VcG1-3tggl1JQHL1JWjAww,2013-12-01
62713,3.69,"2017, 2018",Shajitha,118,32,4Yp7k7YA3i07nIpLJv8kGA,2015-05-24
62770,3.84,None,Kevin,37,5,hwQC36RCcIoarpmbwxpPLA,2017-09-30
62941,3.7,"2017, 2018",Phanie,381,16,z9w399cBpCAKXhH_JA1AtQ,2017-04-03
62949,3.73,"2018, 2017",Joyce,155,15,dZPxYaX7clAa-YOkyOwm-g,2015-11-29
62991,4.3,None,Michael,20,0,gsDD6rsLb1QKWG2aLWv19Q,2016-09-12
63231,4.61,None,Heather,17,3,wIOKQpdEBv-j3pPdKOuWtg,2017-02-12
63432,3.93,None,Marcus,40,16,yJpsfOUtzyR17LoTEvxaUw,2014-09-09
63494,4.39,"2017, 2018",Amy,76,16,FDw1j4PYezkEkddd1phDmg,2014-12-12
63639,3.69,None,Christie,16,5,rbqC4LeMYcmHymNW3ixrKg,2012-09-22
63838,3.94,"2014, 2017, 2010, 2013, 2011, 2012, 2016, 2015, 2009, 2018",Karina,448,215,JmrZp13UyBro1SiS30Q45Q,2009-03-15
64228,4.05,"2016, 2017, 2015",Alison,82,24,FdIYjIqhrfYVIwuDFPddJA,2015-08-02
64645,5.0,None,Melissa,3,0,_rhIIT4vLgL9MkuCJ8m4-Q,2016-01-10
65095,3.14,None,Julie,7,10,XBpB2UaCZZQ9M2IWMod4Qw,2013-01-19
65440,1.0,None,Jenny,1,0,MRn_WK84cWLa2X3PzZkmlw,2016-08-20
65534,3.05,2018,Signe,58,49,hLoJBLYGWF-vLyb0Jr3xnA,2013-01-15
66227,2.0,None,Stephanie,2,0,yRf3Sw31aOKKPgSgb2aceQ,2016-12-04
66452,4.0,None,Fiona,4,0,AbMCDgr61sr1gOSQLJN-NA,2013-08-07
66508,3.14,None,Josh,42,10,lne1pzOuhm1gTNtpnL8XZw,2013-09-24
66659,4.7,None,Callie,10,0,Y4zepGwLf6YUlAL9KykS5A,2015-08-02
67146,3.8200000000000003,None,Justina,17,0,c94xGRXECJn0LZALQG9opw,2013-11-07
67178,4.75,None,Molli,4,0,cwWCkDzMGOu0CQjpzeDqVA,2016-09-09
67276,4.04,"2018, 2016, 2015, 2017",Sanger,111,63,zPadAb9MnwcSHiwcUtAlIg,2012-02-24
68295,3.14,"2018, 2017",Frances,55,0,R1reG7vADOsjbw388rH88Q,2011-07-05
68497,4.0,None,Anna,11,0,aNPUAnWwsyTMAy4qMrUNrg,2015-11-18
69105,3.0,None,Jacqueline,2,0,9Gt3Vrq309_Y3z8d_vDGrQ,2017-10-18
69118,3.5,None,Christina,4,0,5-UrkY5GesR4UrifWRflog,2016-06-20
69403,3.11,None,Cathy,9,0,r_-91IMJ-PXoXZb-m4365w,2016-04-28
69640,3.65,None,Andrés,17,0,vfmKw10X9m8JQTjl5Ia6oA,2016-09-11
69921,3.29,"2016, 2017, 2018",Diana,89,23,G8ds1EDzPKKmjOJWCCQEQw,2016-01-10
70479,3.2800000000000002,"2016, 2013, 2017, 2015, 2014, 2018",Jo Jo,227,198,2Rw4bXIrKd94be-BXMzoyw,2012-04-09
70757,5.0,None,Shahin,1,0,Q_OH9IXWdkx_f2jHxrh5Kg,2017-04-29
71281,3.89,"2016, 2018, 2015, 2017",Rebecca,193,8,Mm3dizKXCm3pow3wRmMbtw,2014-03-09
71347,3.5700000000000003,None,Billie-Jo,7,8,LMP8Ih8ao1yX7iibg2yUTw,2016-09-03
71389,3.25,None,Jade,4,2,7ELKEH604bqquKUcC5O__Q,2017-01-25
71590,4.0,None,Colby,11,3,dljviODg1t4MOmmhwt8ykg,2017-11-06
71846,4.21,None,Lynn,43,15,byakcKMD__XbNL0WmyJGrQ,2014-02-28
72038,3.33,None,Don,9,0,TiC6VXkMABjInOH5LyGcIw,2016-04-17
72274,3.5,None,Cami,13,4,5S_yWctqZ7l0HIfFQlaJng,2012-05-15
72304,4.1,None,Leslie,10,0,79_7rM4j4ywXL5LLjgJgRA,2016-07-19
72339,3.65,"2018, 2017, 2015, 2016",Shaheer,185,520,VswgrudhENYcAr8KpE4JOw,2014-08-06
72455,5.0,None,Trally,1,0,6Dk-ifJTuIvczUlq6MHeHQ,2017-08-14
72897,3.61,"2017, 2018, 2016",Dan,85,598,r_JrfBgXoQrIKgt53gSQOw,2008-09-16
72939,3.84,"2017, 2018",Nadia,113,32,uCdmtWpEku3xLa-ScQabKA,2015-04-24
73518,4.14,"2018, 2017",Gary,131,31,7w8L6Ut86mtJrXmvUvHU8A,2013-11-25
73575,3.17,"2016, 2017, 2018",Nicole,53,15,F2UTRBYa04VKXxAAREgu_g,2015-06-15
73698,4.88,None,Nour,8,1,5H05VX2oLUVepEEqtCtNUA,2016-06-30
73736,4.01,"2016, 2015, 2017, 2018, 2014",Daphne,153,638,U1uCGHer_Q2mEn_L0Tk6eA,2013-05-04
73843,4.0,None,Ian,18,0,-kDyxo0d_c7xjb0Pg7-8mg,2015-10-31
73882,3.98,None,Jennifer,84,13,jJDUCuPwVqwjbth3s92whA,2014-05-19
73933,3.39,None,B,65,5,Mz22X9csylJ8iUVGXDOc7A,2015-06-15
74006,3.4,"2018, 2017",Larie,53,2,d3zFr4UyL1JNI-rZ-90oOQ,2015-03-26
74019,3.51,"2016, 2018, 2017, 2014, 2015",Faiza,824,90,Kj9cFO70zZOQorN0mgeLWA,2010-06-27
74433,4.1,"2018, 2017, 2016",Sylvia,49,18,-WXpxERQIiA8mbqneTYXOw,2015-09-11
74660,4.48,2018,Allyson,42,2,kci8zafsSa6BJdNhLrWwFA,2016-09-27
74771,2.5,None,Shama,2,3,fWHg5FRmNzo_oRaZy6zctA,2012-10-05
75711,3.3,"2016, 2015, 2017, 2018",Alina,374,15,hTZb1INhnCG8URaFywVoYQ,2014-08-18
75739,3.56,"2018, 2016, 2015, 2017",Enid,127,64,TkAgUg_BMbBrR_zgNtaqWw,2015-09-14
76045,3.58,"2016, 2018, 2017, 2014, 2013, 2015",Jason,729,2031,_4NHePAXLhcloTD04wqpqw,2012-11-17
76474,3.63,"2014, 2015, 2012, 2013, 2017, 2016, 2018",Faye,754,61,J3ucveGKKJDvtuCNnb_x0g,2010-11-22
77192,3.55,"2017, 2016, 2018",Shirley,286,26,eZeBuiVZWT7u3SktO7mv9w,2016-04-15
77707,1.0,None,Ellie,1,3,kzw08iwsESws5RtSmY3QpA,2015-03-08
77781,3.51,"2016, 2018, 2017",Jackie,49,0,1a0Sc7lwgJb0JekIUMjXqg,2013-08-31
77795,3.33,"2018, 2017",Jenny,43,1472,Yq6ftyu2bmeLVPGW4FCJYQ,2014-12-22
77809,2.5,None,Hansol,6,1,PtmNkzfaKrGzXV0qPTChXQ,2017-01-09
77840,3.71,"2017, 2018, 2016",Gordon,79,0,rUnWDIvD-NxKDNEkr3h4fw,2012-11-02
77925,3.51,"2017, 2016, 2015, 2018",Matt,239,188,tDHZu6tGoQ13g-nnxekDWw,2014-08-13
78299,5.0,None,David,1,0,p5_wlUQc9T6BT6tqFlDjgQ,2017-04-28
78666,3.76,"2015, 2016, 2011, 2017, 2013, 2012, 2010",Ana,187,64,xDed_RrQv7xuwOp9hESt9Q,2010-05-06
79781,4.29,None,Yanilsa,7,0,tvOTyHpZBag4sPQ6JW8dnw,2015-05-24
79867,4.47,None,Brenna,18,3,qrW5f_CrZmPS3oCC9F0K5g,2012-09-11
80073,3.56,"2015, 2011, 2012, 2010, 2014, 2009, 2017, 2016, 2013",Rachael,573,34,uHZr3XbjKvRTwdXLXrFuvg,2009-02-09
80584,3.56,"2017, 2016",Vane,56,7,5jinbmpaayDCWPk7X--K3A,2014-02-26
80756,3.6,None,Charles,5,0,qVACvhESiMyE-PJSuH8dwg,2016-10-31
80859,3.86,None,Chris,42,10,ObccEDoVdU1xzmTx2vKiVg,2015-08-17
81116,2.93,None,A,13,7,Of8_Po7znv3eIf_5eKE9NQ,2012-04-02
81280,4.5,None,Jonathan,4,0,4OM_0Mrns7aX3xdh8G2FgQ,2015-08-22
81351,3.4,"2014, 2017, 2012, 2015, 2016, 2013",Steph,127,4,KHR6p9KJ79De-ilLI9yb2w,2012-04-24
81518,2.33,None,Peter,2,1,fYk1oA65TO9yeKlzg3i35w,2013-10-11
81677,3.7199999999999998,None,Hovnatan,32,1,C4wnx5iBJ13D5lVgKTGWtQ,2015-09-18
81867,3.81,None,Crystal,27,12,CrO1A3QpX4MwscwfgUSHhA,2014-07-04
81885,3.2,None,Terrence,4,2,mYRFP_1cVck81qw3KuJdCQ,2011-03-30
82364,3.52,None,Anthony Nalli,619,97,4bxhIKz9ePWqD93UkEjnbg,2015-12-19
82509,4.34,"2013, 2014, 2018, 2017",Yu,242,53,NpFeKti83rVTSAnSeC6utA,2012-04-05
83154,3.8,"2015, 2018, 2016, 2017",Jenifer,240,100,3XxpvD7kKT1QfTUCjynpWA,2012-01-10
83245,3.29,None,Faisal,14,2,ghVJKuz56G6Sri09RJ2yng,2014-08-12
83297,3.61,None,Theresa,34,5,aFYBAGbZCli8kVGBQ8j7ew,2017-02-04
83367,3.83,None,Kaley,12,3,8tTnNz5iEEBr3D9P8VcoMA,2016-03-06
